hour,day_of_week,lighting_factor,crowd_density,historical_incident_density,weather_factor,road_environment_factor,risk_score
16,6,0.9,0.45,0.8,0.2,0.3,35.300000000000004
16,6,0.9,0.7,0.8,0.2,0.3,30.8
16,6,0.9,0.9,0.8,0.2,0.3,27.2
17,0,0.25,0.2,0.1,0.1,0.4,42.4
17,0,0.25,0.45,0.1,0.1,0.4,37.9
17,0,0.25,0.7,0.1,0.1,0.4,33.4
17,0,0.25,0.9,0.1,0.1,0.4,29.8
17,0,0.5,0.2,0.1,0.1,0.4,36.4
17,0,0.5,0.45,0.1,0.1,0.4,31.9
17,0,0.5,0.7,0.1,0.1,0.4,27.4
17,0,0.5,0.9,0.1,0.1,0.4,23.799999999999997
17,0,0.75,0.2,0.1,0.1,0.4,30.4
17,0,0.75,0.45,0.1,0.1,0.4,25.9
17,0,0.75,0.7,0.1,0.1,0.4,21.400000000000002
17,0,0.75,0.9,0.1,0.1,0.4,17.8
17,0,0.9,0.2,0.1,0.1,0.4,26.8
17,0,0.9,0.45,0.1,0.1,0.4,22.3
17,0,0.9,0.7,0.1,0.1,0.4,17.8
17,0,0.9,0.9,0.1,0.1,0.4,14.2
17,1,0.25,0.2,0.6,0.2,0.0,46.0
17,1,0.25,0.45,0.6,0.2,0.0,41.5
17,1,0.25,0.7,0.6,0.2,0.0,37.0
17,1,0.25,0.9,0.6,0.2,0.0,33.4
17,1,0.5,0.2,0.6,0.2,0.0,40.0
17,1,0.5,0.45,0.6,0.2,0.0,35.5
17,1,0.5,0.7,0.6,0.2,0.0,31.0
17,1,0.5,0.9,0.6,0.2,0.0,27.4
17,1,0.75,0.2,0.6,0.2,0.0,34.0
17,1,0.75,0.45,0.6,0.2,0.0,29.5
17,1,0.75,0.7,0.6,0.2,0.0,25.0
17,1,0.75,0.9,0.6,0.2,0.0,21.400000000000002
17,1,0.9,0.2,0.6,0.2,0.0,30.400000000000002
17,1,0.9,0.45,0.6,0.2,0.0,25.900000000000002
17,1,0.9,0.7,0.6,0.2,0.0,21.400000000000002
17,1,0.9,0.9,0.6,0.2,0.0,17.8
17,2,0.25,0.2,0.1,0.3,0.1,38.599999999999994
17,2,0.25,0.45,0.1,0.3,0.1,34.099999999999994
17,2,0.25,0.7,0.1,0.3,0.1,29.599999999999998
17,2,0.25,0.9,0.1,0.3,0.1,26.0
17,2,0.5,0.2,0.1,0.3,0.1,32.599999999999994
17,2,0.5,0.45,0.1,0.3,0.1,28.099999999999998
17,2,0.5,0.7,0.1,0.3,0.1,23.599999999999998
17,2,0.5,0.9,0.1,0.3,0.1,20.0
17,2,0.75,0.2,0.1,0.3,0.1,26.599999999999998
17,2,0.75,0.45,0.1,0.3,0.1,22.099999999999998
17,2,0.75,0.7,0.1,0.3,0.1,17.6
17,2,0.75,0.9,0.1,0.3,0.1,14.000000000000002
17,2,0.9,0.2,0.1,0.3,0.1,23.0
17,2,0.9,0.45,0.1,0.3,0.1,18.5
17,2,0.9,0.7,0.1,0.3,0.1,14.000000000000002
17,2,0.9,0.9,0.1,0.3,0.1,10.4
17,3,0.25,0.2,0.6,0.0,0.2,48.0
17,3,0.25,0.45,0.6,0.0,0.2,43.5
17,3,0.25,0.7,0.6,0.0,0.2,39.0
17,3,0.25,0.9,0.6,0.0,0.2,35.4
17,3,0.5,0.2,0.6,0.0,0.2,42.0
17,3,0.5,0.45,0.6,0.0,0.2,37.5
17,3,0.5,0.7,0.6,0.0,0.2,33.0
17,3,0.5,0.9,0.6,0.0,0.2,29.4
17,3,0.75,0.2,0.6,0.0,0.2,36.0
17,3,0.75,0.45,0.6,0.0,0.2,31.5
17,3,0.75,0.7,0.6,0.0,0.2,27.0
17,3,0.75,0.9,0.6,0.0,0.2,23.400000000000002
17,3,0.9,0.2,0.6,0.0,0.2,32.4
17,3,0.9,0.45,0.6,0.0,0.2,27.900000000000002
17,3,0.9,0.7,0.6,0.0,0.2,23.400000000000002
17,3,0.9,0.9,0.6,0.0,0.2,19.8
17,4,0.25,0.2,0.1,0.1,0.3,40.599999999999994
17,4,0.25,0.45,0.1,0.1,0.3,36.1
17,4,0.25,0.7,0.1,0.1,0.3,31.599999999999998
17,4,0.25,0.9,0.1,0.1,0.3,28.0
17,4,0.5,0.2,0.1,0.1,0.3,34.6
17,4,0.5,0.45,0.1,0.1,0.3,30.099999999999998
17,4,0.5,0.7,0.1,0.1,0.3,25.599999999999998
17,4,0.5,0.9,0.1,0.1,0.3,21.999999999999996
17,4,0.75,0.2,0.1,0.1,0.3,28.599999999999998
17,4,0.75,0.45,0.1,0.1,0.3,24.099999999999998
17,4,0.75,0.7,0.1,0.1,0.3,19.6
17,4,0.75,0.9,0.1,0.1,0.3,16.0
17,4,0.9,0.2,0.1,0.1,0.3,25.0
17,4,0.9,0.45,0.1,0.1,0.3,20.5
17,4,0.9,0.7,0.1,0.1,0.3,16.0
17,4,0.9,0.9,0.1,0.1,0.3,12.399999999999999
17,5,0.25,0.2,0.6,0.2,0.4,53.2
17,5,0.25,0.45,0.6,0.2,0.4,48.7
17,5,0.25,0.7,0.6,0.2,0.4,44.2
17,5,0.25,0.9,0.6,0.2,0.4,40.6
17,5,0.5,0.2,0.6,0.2,0.4,47.2
17,5,0.5,0.45,0.6,0.2,0.4,42.7
17,5,0.5,0.7,0.6,0.2,0.4,38.2
17,5,0.5,0.9,0.6,0.2,0.4,34.6
17,5,0.75,0.2,0.6,0.2,0.4,41.2
17,5,0.75,0.45,0.6,0.2,0.4,36.7
17,5,0.75,0.7,0.6,0.2,0.4,32.2
17,5,0.75,0.9,0.6,0.2,0.4,28.6
17,5,0.9,0.2,0.6,0.2,0.4,37.6
17,5,0.9,0.45,0.6,0.2,0.4,33.1
17,5,0.9,0.7,0.6,0.2,0.4,28.6
17,5,0.9,0.9,0.6,0.2,0.4,25.0
17,6,0.25,0.2,0.1,0.3,0.0,36.8
17,6,0.25,0.45,0.1,0.3,0.0,32.3
17,6,0.25,0.7,0.1,0.3,0.0,27.799999999999997
17,6,0.25,0.9,0.1,0.3,0.0,24.2
17,6,0.5,0.2,0.1,0.3,0.0,30.799999999999997
17,6,0.5,0.45,0.1,0.3,0.0,26.299999999999997
17,6,0.5,0.7,0.1,0.3,0.0,21.799999999999997
17,6,0.5,0.9,0.1,0.3,0.0,18.2
17,6,0.75,0.2,0.1,0.3,0.0,24.799999999999997
17,6,0.75,0.45,0.1,0.3,0.0,20.299999999999997
17,6,0.75,0.7,0.1,0.3,0.0,15.8
17,6,0.75,0.9,0.1,0.3,0.0,12.200000000000001
17,6,0.9,0.2,0.1,0.3,0.0,21.2
17,6,0.9,0.45,0.1,0.3,0.0,16.7
17,6,0.9,0.7,0.1,0.3,0.0,12.200000000000001
17,6,0.9,0.9,0.1,0.3,0.0,8.6
18,0,0.25,0.2,0.4,0.2,0.1,51.8
18,0,0.25,0.45,0.4,0.2,0.1,47.3
18,0,0.25,0.7,0.4,0.2,0.1,42.8
18,0,0.25,0.9,0.4,0.2,0.1,39.199999999999996
18,0,0.5,0.2,0.4,0.2,0.1,45.8
18,0,0.5,0.45,0.4,0.2,0.1,41.3
18,0,0.5,0.7,0.4,0.2,0.1,36.8
18,0,0.5,0.9,0.4,0.2,0.1,33.2
18,0,0.75,0.2,0.4,0.2,0.1,39.8
18,0,0.75,0.45,0.4,0.2,0.1,35.3
18,0,0.75,0.7,0.4,0.2,0.1,30.8
18,0,0.75,0.9,0.4,0.2,0.1,27.2
18,0,0.9,0.2,0.4,0.2,0.1,36.199999999999996
18,0,0.9,0.45,0.4,0.2,0.1,31.7
18,0,0.9,0.7,0.4,0.2,0.1,27.2
18,0,0.9,0.9,0.4,0.2,0.1,23.599999999999998
18,1,0.25,0.2,0.9,0.3,0.2,64.39999999999999
18,1,0.25,0.45,0.9,0.3,0.2,59.9
18,1,0.25,0.7,0.9,0.3,0.2,55.4
18,1,0.25,0.9,0.9,0.3,0.2,51.8
18,1,0.5,0.2,0.9,0.3,0.2,58.4
18,1,0.5,0.45,0.9,0.3,0.2,53.9
18,1,0.5,0.7,0.9,0.3,0.2,49.4
18,1,0.5,0.9,0.9,0.3,0.2,45.8
18,1,0.75,0.2,0.9,0.3,0.2,52.4
18,1,0.75,0.45,0.9,0.3,0.2,47.9
18,1,0.75,0.7,0.9,0.3,0.2,43.4
18,1,0.75,0.9,0.9,0.3,0.2,39.8
18,1,0.9,0.2,0.9,0.3,0.2,48.8
18,1,0.9,0.45,0.9,0.3,0.2,44.3
18,1,0.9,0.7,0.9,0.3,0.2,39.8
18,1,0.9,0.9,0.9,0.3,0.2,36.199999999999996
18,2,0.25,0.2,0.4,0.0,0.3,53.8
18,2,0.25,0.45,0.4,0.0,0.3,49.3
18,2,0.25,0.7,0.4,0.0,0.3,44.8
18,2,0.25,0.9,0.4,0.0,0.3,41.199999999999996
18,2,0.5,0.2,0.4,0.0,0.3,47.8
18,2,0.5,0.45,0.4,0.0,0.3,43.3
18,2,0.5,0.7,0.4,0.0,0.3,38.8
18,2,0.5,0.9,0.4,0.0,0.3,35.2
18,2,0.75,0.2,0.4,0.0,0.3,41.8
18,2,0.75,0.45,0.4,0.0,0.3,37.3
18,2,0.75,0.7,0.4,0.0,0.3,32.8
18,2,0.75,0.9,0.4,0.0,0.3,29.199999999999996
18,2,0.9,0.2,0.4,0.0,0.3,38.199999999999996
18,2,0.9,0.45,0.4,0.0,0.3,33.699999999999996
18,2,0.9,0.7,0.4,0.0,0.3,29.199999999999996
18,2,0.9,0.9,0.4,0.0,0.3,25.599999999999994
18,3,0.25,0.2,0.9,0.1,0.4,66.39999999999999
18,3,0.25,0.45,0.9,0.1,0.4,61.9
18,3,0.25,0.7,0.9,0.1,0.4,57.4
18,3,0.25,0.9,0.9,0.1,0.4,53.8
18,3,0.5,0.2,0.9,0.1,0.4,60.4
18,3,0.5,0.45,0.9,0.1,0.4,55.9
18,3,0.5,0.7,0.9,0.1,0.4,51.4
18,3,0.5,0.9,0.9,0.1,0.4,47.8
18,3,0.75,0.2,0.9,0.1,0.4,54.4
18,3,0.75,0.45,0.9,0.1,0.4,49.9
18,3,0.75,0.7,0.9,0.1,0.4,45.4
18,3,0.75,0.9,0.9,0.1,0.4,41.8
18,3,0.9,0.2,0.9,0.1,0.4,50.8
18,3,0.9,0.45,0.9,0.1,0.4,46.3
18,3,0.9,0.7,0.9,0.1,0.4,41.8
18,3,0.9,0.9,0.9,0.1,0.4,38.199999999999996
18,4,0.25,0.2,0.4,0.2,0.0,50.0
18,4,0.25,0.45,0.4,0.2,0.0,45.5
18,4,0.25,0.7,0.4,0.2,0.0,41.0
18,4,0.25,0.9,0.4,0.2,0.0,37.4
18,4,0.5,0.2,0.4,0.2,0.0,44.0
18,4,0.5,0.45,0.4,0.2,0.0,39.5
18,4,0.5,0.7,0.4,0.2,0.0,35.0
18,4,0.5,0.9,0.4,0.2,0.0,31.400000000000002
18,4,0.75,0.2,0.4,0.2,0.0,38.0
18,4,0.75,0.45,0.4,0.2,0.0,33.5
18,4,0.75,0.7,0.4,0.2,0.0,29.0
18,4,0.75,0.9,0.4,0.2,0.0,25.4
18,4,0.9,0.2,0.4,0.2,0.0,34.4
18,4,0.9,0.45,0.4,0.2,0.0,29.9
18,4,0.9,0.7,0.4,0.2,0.0,25.4
18,4,0.9,0.9,0.4,0.2,0.0,21.799999999999997
18,5,0.25,0.2,0.9,0.3,0.1,62.599999999999994
18,5,0.25,0.45,0.9,0.3,0.1,58.099999999999994
18,5,0.25,0.7,0.9,0.3,0.1,53.599999999999994
18,5,0.25,0.9,0.9,0.3,0.1,49.99999999999999
18,5,0.5,0.2,0.9,0.3,0.1,56.599999999999994
18,5,0.5,0.45,0.9,0.3,0.1,52.099999999999994
18,5,0.5,0.7,0.9,0.3,0.1,47.599999999999994
18,5,0.5,0.9,0.9,0.3,0.1,43.99999999999999
18,5,0.75,0.2,0.9,0.3,0.1,50.599999999999994
18,5,0.75,0.45,0.9,0.3,0.1,46.099999999999994
18,5,0.75,0.7,0.9,0.3,0.1,41.599999999999994
18,5,0.75,0.9,0.9,0.3,0.1,37.99999999999999
18,5,0.9,0.2,0.9,0.3,0.1,46.99999999999999
18,5,0.9,0.45,0.9,0.3,0.1,42.49999999999999
18,5,0.9,0.7,0.9,0.3,0.1,37.99999999999999
18,5,0.9,0.9,0.9,0.3,0.1,34.39999999999999
18,6,0.25,0.2,0.4,0.0,0.2,52.0
18,6,0.25,0.45,0.4,0.0,0.2,47.5
18,6,0.25,0.7,0.4,0.0,0.2,43.0
18,6,0.25,0.9,0.4,0.0,0.2,39.4
18,6,0.5,0.2,0.4,0.0,0.2,46.0
18,6,0.5,0.45,0.4,0.0,0.2,41.5
18,6,0.5,0.7,0.4,0.0,0.2,37.0
18,6,0.5,0.9,0.4,0.0,0.2,33.4
18,6,0.75,0.2,0.4,0.0,0.2,40.0
18,6,0.75,0.45,0.4,0.0,0.2,35.5
18,6,0.75,0.7,0.4,0.0,0.2,31.0
18,6,0.75,0.9,0.4,0.0,0.2,27.4
18,6,0.9,0.2,0.4,0.0,0.2,36.4
18,6,0.9,0.45,0.4,0.0,0.2,31.9
18,6,0.9,0.7,0.4,0.0,0.2,27.4
18,6,0.9,0.9,0.4,0.0,0.2,23.799999999999997
19,0,0.25,0.2,0.7,0.3,0.3,62.199999999999996
19,0,0.25,0.45,0.7,0.3,0.3,57.699999999999996
19,0,0.25,0.7,0.7,0.3,0.3,53.199999999999996
19,0,0.25,0.9,0.7,0.3,0.3,49.599999999999994
19,0,0.5,0.2,0.7,0.3,0.3,56.199999999999996
19,0,0.5,0.45,0.7,0.3,0.3,51.699999999999996
19,0,0.5,0.7,0.7,0.3,0.3,47.199999999999996
19,0,0.5,0.9,0.7,0.3,0.3,43.599999999999994
19,0,0.75,0.2,0.7,0.3,0.3,50.199999999999996
19,0,0.75,0.45,0.7,0.3,0.3,45.699999999999996
19,0,0.75,0.7,0.7,0.3,0.3,41.199999999999996
19,0,0.75,0.9,0.7,0.3,0.3,37.599999999999994
19,0,0.9,0.2,0.7,0.3,0.3,46.599999999999994
19,0,0.9,0.45,0.7,0.3,0.3,42.099999999999994
19,0,0.9,0.7,0.7,0.3,0.3,37.599999999999994
19,0,0.9,0.9,0.7,0.3,0.3,33.99999999999999
19,1,0.25,0.2,0.2,0.0,0.4,51.6
19,1,0.25,0.45,0.2,0.0,0.4,47.1
19,1,0.25,0.7,0.2,0.0,0.4,42.6
19,1,0.25,0.9,0.2,0.0,0.4,39.0
19,1,0.5,0.2,0.2,0.0,0.4,45.6
19,1,0.5,0.45,0.2,0.0,0.4,41.1
19,1,0.5,0.7,0.2,0.0,0.4,36.6
19,1,0.5,0.9,0.2,0.0,0.4,33.0
19,1,0.75,0.2,0.2,0.0,0.4,39.6
19,1,0.75,0.45,0.2,0.0,0.4,35.1
19,1,0.75,0.7,0.2,0.0,0.4,30.599999999999998
19,1,0.75,0.9,0.2,0.0,0.4,26.999999999999996
19,1,0.9,0.2,0.2,0.0,0.4,36.0
19,1,0.9,0.45,0.2,0.0,0.4,31.499999999999996
19,1,0.9,0.7,0.2,0.0,0.4,26.999999999999996
19,1,0.9,0.9,0.2,0.0,0.4,23.399999999999995
19,2,0.25,0.2,0.7,0.1,0.0,55.199999999999996
19,2,0.25,0.45,0.7,0.1,0.0,50.699999999999996
19,2,0.25,0.7,0.7,0.1,0.0,46.199999999999996
19,2,0.25,0.9,0.7,0.1,0.0,42.599999999999994
19,2,0.5,0.2,0.7,0.1,0.0,49.199999999999996
19,2,0.5,0.45,0.7,0.1,0.0,44.699999999999996
19,2,0.5,0.7,0.7,0.1,0.0,40.199999999999996
19,2,0.5,0.9,0.7,0.1,0.0,36.599999999999994
19,2,0.75,0.2,0.7,0.1,0.0,43.199999999999996
19,2,0.75,0.45,0.7,0.1,0.0,38.699999999999996
19,2,0.75,0.7,0.7,0.1,0.0,34.199999999999996
19,2,0.75,0.9,0.7,0.1,0.0,30.599999999999998
19,2,0.9,0.2,0.7,0.1,0.0,39.599999999999994
19,2,0.9,0.45,0.7,0.1,0.0,35.099999999999994
19,2,0.9,0.7,0.7,0.1,0.0,30.599999999999998
19,2,0.9,0.9,0.7,0.1,0.0,26.999999999999996
19,3,0.25,0.2,0.2,0.2,0.1,47.8
19,3,0.25,0.45,0.2,0.2,0.1,43.3
19,3,0.25,0.7,0.2,0.2,0.1,38.8
19,3,0.25,0.9,0.2,0.2,0.1,35.199999999999996
19,3,0.5,0.2,0.2,0.2,0.1,41.8
19,3,0.5,0.45,0.2,0.2,0.1,37.3
19,3,0.5,0.7,0.2,0.2,0.1,32.8
19,3,0.5,0.9,0.2,0.2,0.1,29.200000000000003
19,3,0.75,0.2,0.2,0.2,0.1,35.8
19,3,0.75,0.45,0.2,0.2,0.1,31.3
19,3,0.75,0.7,0.2,0.2,0.1,26.8
19,3,0.75,0.9,0.2,0.2,0.1,23.2
19,3,0.9,0.2,0.2,0.2,0.1,32.199999999999996
19,3,0.9,0.45,0.2,0.2,0.1,27.7
19,3,0.9,0.7,0.2,0.2,0.1,23.2
19,3,0.9,0.9,0.2,0.2,0.1,19.599999999999998
19,4,0.25,0.2,0.7,0.3,0.2,60.4
19,4,0.25,0.45,0.7,0.3,0.2,55.9
19,4,0.25,0.7,0.7,0.3,0.2,51.4
19,4,0.25,0.9,0.7,0.3,0.2,47.8
19,4,0.5,0.2,0.7,0.3,0.2,54.4
19,4,0.5,0.45,0.7,0.3,0.2,49.9
19,4,0.5,0.7,0.7,0.3,0.2,45.4
19,4,0.5,0.9,0.7,0.3,0.2,41.8
19,4,0.75,0.2,0.7,0.3,0.2,48.4
19,4,0.75,0.45,0.7,0.3,0.2,43.9
19,4,0.75,0.7,0.7,0.3,0.2,39.4
19,4,0.75,0.9,0.7,0.3,0.2,35.8
19,4,0.9,0.2,0.7,0.3,0.2,44.8
19,4,0.9,0.45,0.7,0.3,0.2,40.3
19,4,0.9,0.7,0.7,0.3,0.2,35.8
19,4,0.9,0.9,0.7,0.3,0.2,32.199999999999996
19,5,0.25,0.2,0.2,0.0,0.3,49.8
19,5,0.25,0.45,0.2,0.0,0.3,45.3
19,5,0.25,0.7,0.2,0.0,0.3,40.8
19,5,0.25,0.9,0.2,0.0,0.3,37.2
19,5,0.5,0.2,0.2,0.0,0.3,43.8
19,5,0.5,0.45,0.2,0.0,0.3,39.3
19,5,0.5,0.7,0.2,0.0,0.3,34.8
19,5,0.5,0.9,0.2,0.0,0.3,31.2
19,5,0.75,0.2,0.2,0.0,0.3,37.8
19,5,0.75,0.45,0.2,0.0,0.3,33.3
19,5,0.75,0.7,0.2,0.0,0.3,28.799999999999997
19,5,0.75,0.9,0.2,0.0,0.3,25.199999999999996
19,5,0.9,0.2,0.2,0.0,0.3,34.199999999999996
19,5,0.9,0.45,0.2,0.0,0.3,29.699999999999996
19,5,0.9,0.7,0.2,0.0,0.3,25.199999999999996
19,5,0.9,0.9,0.2,0.0,0.3,21.599999999999994
19,6,0.25,0.2,0.7,0.1,0.4,62.4
19,6,0.25,0.45,0.7,0.1,0.4,57.9
19,6,0.25,0.7,0.7,0.1,0.4,53.4
19,6,0.25,0.9,0.7,0.1,0.4,49.8
19,6,0.5,0.2,0.7,0.1,0.4,56.4
19,6,0.5,0.45,0.7,0.1,0.4,51.9
19,6,0.5,0.7,0.7,0.1,0.4,47.4
19,6,0.5,0.9,0.7,0.1,0.4,43.8
19,6,0.75,0.2,0.7,0.1,0.4,50.4
19,6,0.75,0.45,0.7,0.1,0.4,45.9
19,6,0.75,0.7,0.7,0.1,0.4,41.4
19,6,0.75,0.9,0.7,0.1,0.4,37.8
19,6,0.9,0.2,0.7,0.1,0.4,46.8
19,6,0.9,0.45,0.7,0.1,0.4,42.3
19,6,0.9,0.7,0.7,0.1,0.4,37.8
19,6,0.9,0.9,0.7,0.1,0.4,34.199999999999996
20,0,0.25,0.2,0.0,0.0,0.0,40.4
20,0,0.25,0.45,0.0,0.0,0.0,35.9
20,0,0.25,0.7,0.0,0.0,0.0,31.4
20,0,0.25,0.9,0.0,0.0,0.0,27.8
20,0,0.5,0.2,0.0,0.0,0.0,34.4
20,0,0.5,0.45,0.0,0.0,0.0,29.9
20,0,0.5,0.7,0.0,0.0,0.0,25.4
20,0,0.5,0.9,0.0,0.0,0.0,21.8
20,0,0.75,0.2,0.0,0.0,0.0,28.4
20,0,0.75,0.45,0.0,0.0,0.0,23.9
20,0,0.75,0.7,0.0,0.0,0.0,19.4
20,0,0.75,0.9,0.0,0.0,0.0,15.799999999999999
20,0,0.9,0.2,0.0,0.0,0.0,24.799999999999997
20,0,0.9,0.45,0.0,0.0,0.0,20.299999999999997
20,0,0.9,0.7,0.0,0.0,0.0,15.799999999999999
20,0,0.9,0.9,0.0,0.0,0.0,12.199999999999998
20,1,0.25,0.2,0.5,0.1,0.1,52.99999999999999
20,1,0.25,0.45,0.5,0.1,0.1,48.49999999999999
20,1,0.25,0.7,0.5,0.1,0.1,43.99999999999999
20,1,0.25,0.9,0.5,0.1,0.1,40.39999999999999
20,1,0.5,0.2,0.5,0.1,0.1,46.99999999999999
20,1,0.5,0.45,0.5,0.1,0.1,42.49999999999999
20,1,0.5,0.7,0.5,0.1,0.1,37.99999999999999
20,1,0.5,0.9,0.5,0.1,0.1,34.4
20,1,0.75,0.2,0.5,0.1,0.1,40.99999999999999
20,1,0.75,0.45,0.5,0.1,0.1,36.49999999999999
20,1,0.75,0.7,0.5,0.1,0.1,32.0
20,1,0.75,0.9,0.5,0.1,0.1,28.4
20,1,0.9,0.2,0.5,0.1,0.1,37.39999999999999
20,1,0.9,0.45,0.5,0.1,0.1,32.9
20,1,0.9,0.7,0.5,0.1,0.1,28.4
20,1,0.9,0.9,0.5,0.1,0.1,24.799999999999997
20,2,0.25,0.2,0.0,0.2,0.2,45.6
20,2,0.25,0.45,0.0,0.2,0.2,41.1
20,2,0.25,0.7,0.0,0.2,0.2,36.6
20,2,0.25,0.9,0.0,0.2,0.2,33.0
20,2,0.5,0.2,0.0,0.2,0.2,39.6
20,2,0.5,0.45,0.0,0.2,0.2,35.1
20,2,0.5,0.7,0.0,0.2,0.2,30.6
20,2,0.5,0.9,0.0,0.2,0.2,27.000000000000004
20,2,0.75,0.2,0.0,0.2,0.2,33.6
20,2,0.75,0.45,0.0,0.2,0.2,29.1
20,2,0.75,0.7,0.0,0.2,0.2,24.6
20,2,0.75,0.9,0.0,0.2,0.2,21.0
20,2,0.9,0.2,0.0,0.2,0.2,30.0
20,2,0.9,0.45,0.0,0.2,0.2,25.5
20,2,0.9,0.7,0.0,0.2,0.2,21.0
20,2,0.9,0.9,0.0,0.2,0.2,17.4
20,3,0.25,0.2,0.5,0.3,0.3,58.199999999999996
20,3,0.25,0.45,0.5,0.3,0.3,53.699999999999996
20,3,0.25,0.7,0.5,0.3,0.3,49.199999999999996
20,3,0.25,0.9,0.5,0.3,0.3,45.599999999999994
20,3,0.5,0.2,0.5,0.3,0.3,52.199999999999996
20,3,0.5,0.45,0.5,0.3,0.3,47.699999999999996
20,3,0.5,0.7,0.5,0.3,0.3,43.199999999999996
20,3,0.5,0.9,0.5,0.3,0.3,39.6
20,3,0.75,0.2,0.5,0.3,0.3,46.199999999999996
20,3,0.75,0.45,0.5,0.3,0.3,41.699999999999996
20,3,0.75,0.7,0.5,0.3,0.3,37.199999999999996
20,3,0.75,0.9,0.5,0.3,0.3,33.599999999999994
20,3,0.9,0.2,0.5,0.3,0.3,42.599999999999994
20,3,0.9,0.45,0.5,0.3,0.3,38.099999999999994
20,3,0.9,0.7,0.5,0.3,0.3,33.599999999999994
20,3,0.9,0.9,0.5,0.3,0.3,29.999999999999993
20,4,0.25,0.2,0.0,0.0,0.4,47.6
20,4,0.25,0.45,0.0,0.0,0.4,43.1
20,4,0.25,0.7,0.0,0.0,0.4,38.6
20,4,0.25,0.9,0.0,0.0,0.4,35.0
20,4,0.5,0.2,0.0,0.0,0.4,41.6
20,4,0.5,0.45,0.0,0.0,0.4,37.1
20,4,0.5,0.7,0.0,0.0,0.4,32.6
20,4,0.5,0.9,0.0,0.0,0.4,29.0
20,4,0.75,0.2,0.0,0.0,0.4,35.6
20,4,0.75,0.45,0.0,0.0,0.4,31.099999999999998
20,4,0.75,0.7,0.0,0.0,0.4,26.599999999999998
20,4,0.75,0.9,0.0,0.0,0.4,23.0
20,4,0.9,0.2,0.0,0.0,0.4,31.999999999999996
20,4,0.9,0.45,0.0,0.0,0.4,27.499999999999996
20,4,0.9,0.7,0.0,0.0,0.4,23.0
20,4,0.9,0.9,0.0,0.0,0.4,19.4
20,5,0.25,0.2,0.5,0.1,0.0,51.199999999999996
20,5,0.25,0.45,0.5,0.1,0.0,46.699999999999996
20,5,0.25,0.7,0.5,0.1,0.0,42.199999999999996
20,5,0.25,0.9,0.5,0.1,0.0,38.599999999999994
20,5,0.5,0.2,0.5,0.1,0.0,45.199999999999996
20,5,0.5,0.45,0.5,0.1,0.0,40.699999999999996
20,5,0.5,0.7,0.5,0.1,0.0,36.199999999999996
20,5,0.5,0.9,0.5,0.1,0.0,32.6
20,5,0.75,0.2,0.5,0.1,0.0,39.199999999999996
20,5,0.75,0.45,0.5,0.1,0.0,34.699999999999996
20,5,0.75,0.7,0.5,0.1,0.0,30.2
20,5,0.75,0.9,0.5,0.1,0.0,26.599999999999998
20,5,0.9,0.2,0.5,0.1,0.0,35.599999999999994
20,5,0.9,0.45,0.5,0.1,0.0,31.099999999999998
20,5,0.9,0.7,0.5,0.1,0.0,26.599999999999998
20,5,0.9,0.9,0.5,0.1,0.0,22.999999999999996
20,6,0.25,0.2,0.0,0.2,0.1,43.8
20,6,0.25,0.45,0.0,0.2,0.1,39.3
20,6,0.25,0.7,0.0,0.2,0.1,34.8
20,6,0.25,0.9,0.0,0.2,0.1,31.200000000000003
20,6,0.5,0.2,0.0,0.2,0.1,37.8
20,6,0.5,0.45,0.0,0.2,0.1,33.3
20,6,0.5,0.7,0.0,0.2,0.1,28.8
20,6,0.5,0.9,0.0,0.2,0.1,25.200000000000003
20,6,0.75,0.2,0.0,0.2,0.1,31.8
20,6,0.75,0.45,0.0,0.2,0.1,27.3
20,6,0.75,0.7,0.0,0.2,0.1,22.8
20,6,0.75,0.9,0.0,0.2,0.1,19.2
20,6,0.9,0.2,0.0,0.2,0.1,28.2
20,6,0.9,0.45,0.0,0.2,0.1,23.7
20,6,0.9,0.7,0.0,0.2,0.1,19.2
20,6,0.9,0.9,0.0,0.2,0.1,15.599999999999998
21,0,0.25,0.2,0.3,0.1,0.2,72.8
21,0,0.25,0.45,0.3,0.1,0.2,68.3
21,0,0.25,0.7,0.3,0.1,0.2,63.8
21,0,0.25,0.9,0.3,0.1,0.2,60.199999999999996
21,0,0.5,0.2,0.3,0.1,0.2,66.8
21,0,0.5,0.45,0.3,0.1,0.2,62.3
21,0,0.5,0.7,0.3,0.1,0.2,57.8
21,0,0.5,0.9,0.3,0.1,0.2,54.199999999999996
21,0,0.75,0.2,0.3,0.1,0.2,60.8
21,0,0.75,0.45,0.3,0.1,0.2,56.3
21,0,0.75,0.7,0.3,0.1,0.2,51.8
21,0,0.75,0.9,0.3,0.1,0.2,48.199999999999996
21,0,0.9,0.2,0.3,0.1,0.2,57.199999999999996
21,0,0.9,0.45,0.3,0.1,0.2,52.699999999999996
21,0,0.9,0.7,0.3,0.1,0.2,48.199999999999996
21,0,0.9,0.9,0.3,0.1,0.2,44.599999999999994
21,1,0.25,0.2,0.8,0.2,0.3,85.4
21,1,0.25,0.45,0.8,0.2,0.3,80.9
21,1,0.25,0.7,0.8,0.2,0.3,76.4
21,1,0.25,0.9,0.8,0.2,0.3,72.8
21,1,0.5,0.2,0.8,0.2,0.3,79.4
